id,publication,nombreVues,nombreJaime
36474,"2024-04-11 17:12:09",151407,6958
33092,"2024-04-03 10:30:19",565605,39332
207,"2024-03-06 15:48:28",685048,29443
481,"2024-03-28 14:42:43",781704,39912
36045,"2024-04-10 12:00:47",859440,46455
1082,"2024-03-16 18:00:30",1004798,20427
211,"2024-03-20 09:00:15",1265690,59122
36028,"2024-04-11 15:29:20",1426248,90508
35174,"2024-04-12 16:58:52",1541099,221800
336,"2024-03-02 00:00:27",1608415,44346
1353,"2024-04-01 11:00:37",1980844,167312
35299,"2024-04-09 13:28:31",2113110,61315
35290,"2024-04-05 17:30:55",2478058,122186
1871,"2024-03-24 01:00:12",2634389,106183
35254,"2024-04-05 17:27:40",3170164,131318
35541,"2024-04-08 16:44:11",7135035,339929
429,"2024-03-05 06:00:18",8104653,415841
1580,"2024-03-26 09:16:00",9292930,297231
36824,"2024-04-06 11:58:55",10904029,826110
35727,"2024-04-09 10:00:43",93900020,3248911
85,"2024-04-02 16:00:18",100885,12018
33789,"2024-04-04 10:20:44",185617,6076
34943,"2024-04-14 15:00:30",246390,22512
36192,"2024-04-09 13:00:02",321796,26776
36688,"2024-04-13 11:35:02",328687,51902
35044,"2024-04-06 17:29:55",342401,27838
36472,"2024-04-09 12:37:24",406423,55489
35306,"2024-04-10 07:22:45",491572,21352
36355,"2024-04-11 21:33:27",503771,30244
34978,"2024-04-13 11:45:00",640291,62447
1687,"2024-03-29 11:14:20",791541,104332
35240,"2024-03-31 11:00:20",943154,85209
1907,"2024-03-28 13:52:20",969601,58891
34882,"2024-04-14 11:00:36",985330,107764
88,"2024-04-01 10:00:01",1083511,102352
36162,"2024-04-07 07:00:20",1086923,33499
35465,"2024-04-04 17:01:38",1181919,57266
36408,"2024-04-07 17:58:51",1312677,97820
35329,"2024-03-28 18:00:02",1532556,82311
1440,"2024-04-01 09:13:51",2164220,221054
36889,"2024-04-04 11:00:28",2375810,108132
1832,"2024-03-28 13:30:03",2626872,171315
1368,"2024-03-28 19:30:02",2663032,117103
35902,"2024-03-31 09:00:19",3377839,201603
36746,"2024-04-08 23:39:01",3906887,264161
1423,"2024-03-31 08:45:00",3921201,218266
1760,"2024-03-26 17:33:51",4302593,306406
379,"2024-03-26 12:00:37",5616489,206956
410,"2024-03-28 09:03:00",5970995,402152
1747,"2024-03-23 11:00:43",7055405,277653
35879,"2024-04-06 17:03:13",8718160,303978
1738,"2024-03-22 18:43:08",9580666,556761
1042,"2024-03-25 11:59:45",10014564,473903
376,"2024-03-26 13:36:54",16041441,994704
1785,"2024-03-20 15:50:54",24364476,547708
102,"2024-04-02 11:33:37",66613,4156
278,"2024-03-31 10:30:05",73681,4547
208,"2024-04-01 12:51:57",130042,4205
35494,"2024-04-08 02:00:42",134237,3005
128,"2024-04-01 12:00:05",268601,28071
170,"2024-03-31 21:07:08",318565,None
72,"2024-04-02 11:58:00",452346,62033
33445,"2024-04-01 16:02:07",560625,89694
33381,"2024-04-03 11:03:19",573088,102052
1014,"2024-03-24 09:00:41",581786,27454
36880,"2024-04-12 14:57:25",726152,72582
1847,"2024-03-30 09:00:10",892797,51143
35211,"2024-04-11 19:00:07",960640,52297
33071,"2024-04-04 05:01:10",1201331,93942
33303,"2024-04-02 15:09:52",1221910,88395
645,"2024-03-27 11:52:08",1494641,39731
966,"2024-03-26 10:45:00",1494681,90262
35793,"2024-04-13 15:06:11",1673062,None
752,"2024-03-24 08:09:37",2406899,192208
35543,"2024-04-11 16:07:04",2469372,195512
36004,"2024-03-27 15:00:17",2701119,149057
36139,"2024-04-05 19:04:49",2867559,262142
503,"2024-03-28 18:08:05",2981298,255739
35170,"2024-04-08 14:27:04",3673373,304622
466,"2024-03-22 03:39:02",4229863,None
35938,"2024-04-09 15:10:03",4610373,432092
1417,"2024-03-28 18:36:14",4705073,249135
1735,"2024-03-27 17:23:49",5782112,350465
35560,"2024-03-30 04:07:17",6390627,None
35178,"2024-04-08 11:30:08",6418596,335111
932,"2024-03-16 12:30:04",8482595,368928
36769,"2024-04-01 08:48:23",8522580,619517
396,"2024-03-26 15:00:32",8613834,422595
35795,"2024-03-29 20:45:38",19941958,829665
36868,"2024-04-10 07:45:02",23871240,1915539
35640,"2024-04-12 12:00:00",78446,4333
33097,"2024-04-03 20:37:25",99749,6845
1241,"2024-03-31 12:21:25",191208,15238
164,"2024-04-01 03:30:04",259092,23311
34945,"2024-04-14 07:46:44",272491,17443
1233,"2024-04-01 09:30:31",289273,49950
36236,"2024-04-13 12:27:52",312336,12912
36349,"2024-04-14 19:20:00",325199,31071
33066,"2024-04-03 19:41:41",358592,43059
33068,"2024-04-03 14:25:31",437331,67324
1697,"2024-03-31 14:00:02",451391,29651
1026,"2024-03-27 09:38:20",504434,40179
34756,"2024-04-02 16:07:24",557247,52138
1490,"2024-04-01 15:46:57",580941,33372
216,"2024-03-26 06:57:36",600893,22432
1027,"2024-03-10 00:22:47",859869,75248
35251,"2024-04-02 10:36:19",992148,25605
206,"2024-03-26 17:34:38",999510,56922
820,"2024-03-22 11:53:05",1227043,66181
1215,"2024-03-19 17:30:00",1383165,71746
35866,"2024-04-11 09:00:02",1905151,207254
1766,"2024-03-31 06:00:07",1913137,109949
337,"2024-03-24 02:45:38",2008806,138777
413,"2024-03-09 14:02:22",2105444,73808
302,"2024-03-07 18:41:59",2111281,112417
1672,"2024-03-20 00:30:00",2250984,69805
36141,"2024-04-07 11:00:21",2317265,87040
543,"2024-03-27 08:36:40",2418704,136769
851,"2024-03-23 13:02:09",3015376,202359
1824,"2024-03-23 18:28:58",3341140,236685
395,"2024-03-31 09:01:00",3692675,117679
35551,"2024-04-04 03:10:56",3718800,224522
36329,"2024-04-07 20:00:52",3735724,177473
1112,"2024-03-11 13:57:27",4014927,50169
1513,"2024-03-26 16:51:05",4076031,276226
833,"2024-03-08 11:00:03",4288101,138400
36856,"2024-04-09 17:25:51",4529934,68084
35874,"2024-03-30 22:21:10",4692885,96612
35270,"2024-04-04 05:12:22",6258773,234532
440,"2024-03-24 12:00:36",6679884,571425
35962,"2024-04-11 09:56:11",6739070,554467
384,"2024-03-25 16:00:16",7954283,513764
363,"2024-03-01 23:03:59",24757892,882273
36542,"2024-04-07 12:30:03",33439216,629984
35236,"2024-03-14 04:39:21",52832051,2368031
33037,"2024-04-04 16:53:04",64897,7541
109,"2024-04-02 15:04:12",120232,31212
602,"2024-04-02 10:05:01",126211,10334
35626,"2024-04-08 12:15:03",178231,7939
34942,"2024-04-14 08:19:01",224681,14943
36351,"2024-04-14 18:08:46",236478,28477
33971,"2024-04-03 07:08:20",305510,39101
35313,"2024-04-12 11:34:34",332834,28498
34521,"2024-04-04 07:42:25",363570,14041
33109,"2024-04-03 14:08:46",376838,65342
33190,"2024-03-29 20:00:23",432268,27520
34806,"2024-04-03 18:02:27",512778,37673
36467,"2024-04-12 22:48:16",513604,6123
36177,"2024-04-12 12:00:47",518027,22320
1185,"2024-03-31 10:15:36",650882,73654
275,"2024-03-19 16:33:54",707492,42373
35407,"2024-04-07 09:00:22",741990,30931
423,"2024-03-31 15:20:27",750126,137235
473,"2024-03-31 15:52:02",778387,20948
171,"2024-03-31 12:13:13",836701,60857
35366,"2024-04-12 10:00:34",884506,51299
35335,"2024-03-22 09:00:17",917110,21178
35218,"2024-04-12 14:00:06",942288,45164
34791,"2024-04-02 20:07:25",1001695,82477
876,"2024-03-07 17:24:33",1028725,50318
36521,"2024-04-11 17:33:28",1070104,61749
35230,"2024-04-05 16:00:16",1134924,32337
35955,"2024-04-09 16:35:15",1394251,53244
36475,"2024-04-03 18:00:24",1481440,21367
35317,"2024-04-12 12:00:44",1612199,87147
35894,"2024-04-12 10:15:01",1614027,141561
812,"2024-03-16 23:59:58",1664756,69909
428,"2024-03-26 18:25:26",1762014,205783
35958,"2024-04-12 13:15:02",1777122,178954
35253,"2024-04-08 13:57:00",1833118,135180
1911,"2024-03-27 18:02:01",1869624,143529
1222,"2024-03-04 17:00:05",1913710,141575
1666,"2024-03-25 16:27:42",1984017,184726
442,"2024-03-28 02:49:33",2077188,196489
36831,"2024-04-10 12:07:52",2488721,101057
35187,"2024-04-09 16:21:19",2504032,331051
558,"2024-03-29 08:41:55",2792402,207470
35246,"2024-04-09 06:40:42",2854565,260088
1413,"2024-03-25 10:54:45",2919061,142567
36550,"2024-04-09 14:27:07",3211276,348872
34725,"2024-03-13 15:11:00",3278267,217929
476,"2024-03-24 11:00:47",3997649,282188
35188,"2024-04-06 13:10:09",4216649,591282
1289,"2024-03-16 20:27:59",4471824,280478
181,"2024-03-14 03:32:26",4853263,350568
33975,"2024-03-28 19:21:10",5679697,None
35664,"2024-04-03 13:52:43",5890465,261335
35199,"2024-04-08 17:50:43",6187117,None
35860,"2024-04-04 11:21:46",6766054,None
35716,"2024-04-12 21:07:50",7275521,511336
35441,"2024-03-25 11:01:16",8333588,136196
738,"2024-03-26 11:18:35",9068179,285301
1439,"2024-03-22 19:20:07",9486223,234352
1464,"2024-03-25 10:45:02",12052502,469474
35262,"2024-04-03 09:01:02",13212125,706095
36832,"2024-04-09 14:17:29",19659277,663712
33138,"2024-04-03 16:08:54",20426,2351
33756,"2024-04-04 17:33:34",59166,6353
119,"2024-04-02 11:14:14",71349,7974
33073,"2024-04-04 04:43:11",147297,28069
81,"2024-04-02 10:51:28",174765,20192
1692,"2024-03-31 18:29:31",187553,15649
1251,"2024-03-31 22:28:52",189123,18674
78,"2024-04-02 13:06:35",192308,17090
33072,"2024-04-03 18:47:25",214190,26893
33505,"2024-04-01 18:00:10",216260,15708
33672,"2024-04-03 17:48:17",222622,14712
286,"2024-03-26 14:15:00",228545,23174
1648,"2024-04-01 21:00:17",282998,35826
210,"2024-04-01 12:35:03",330421,36287
34544,"2024-04-01 18:44:24",391056,20539
34608,"2024-04-02 07:30:17",396651,14336
35322,"2024-04-14 08:59:20",422757,41487
890,"2024-03-31 19:36:09",426104,30183
1269,"2024-03-31 11:00:44",479759,56434
1917,"2024-04-01 11:25:24",491630,26965
33683,"2024-04-03 16:00:18",563274,23055
533,"2024-03-31 08:12:16",597344,50812
35418,"2024-04-08 07:02:07",634311,41264
36142,"2024-04-09 19:12:06",755845,21187
35900,"2024-04-09 15:00:12",814954,72948
1047,"2024-03-21 14:00:23",821148,None
36671,"2024-04-05 16:00:32",859377,45460
34739,"2024-04-03 14:00:02",865424,72387
1290,"2024-03-25 19:26:22",867377,134734
35300,"2024-04-12 11:50:00",1030670,86783
35500,"2024-04-04 20:18:51",1064991,55513
1067,"2024-03-04 15:57:26",1070996,80847
1228,"2024-03-25 23:54:12",1110040,62396
35315,"2024-04-08 17:03:00",1119153,66699
961,"2024-03-25 20:58:12",1324738,72228
1787,"2024-04-01 13:15:02",1377297,142553
36184,"2024-04-03 14:56:36",1550779,66301
188,"2024-03-30 16:02:31",1572708,132904
33278,"2024-04-03 15:45:00",1590457,173290
36610,"2024-04-12 15:35:54",1601174,49260
779,"2024-03-24 13:57:28",1646814,64251
324,"2024-03-14 13:26:10",1796061,101778
34056,"2024-04-01 16:00:07",1849567,195677
1209,"2024-03-19 21:28:19",1849569,57106
35296,"2024-04-08 11:30:20",1881914,221007
231,"2024-02-29 13:17:34",1896896,132228
36201,"2024-04-02 12:45:00",1970347,98601
36107,"2024-03-27 20:33:16",2015176,194329
36432,"2024-04-06 14:00:19",2054000,98142
621,"2024-03-19 20:30:08",2260559,125359
1257,"2024-03-19 10:30:34",2434224,108536
35409,"2024-04-03 08:33:41",2464788,95168
1412,"2024-03-30 15:15:00",2487835,242537
1511,"2024-03-28 16:04:02",2628432,None
1905,"2024-03-15 22:53:00",2752863,271901
1451,"2024-03-25 20:26:09",2854840,139575
35761,"2024-04-09 14:39:23",2875192,200894
36140,"2024-04-03 21:57:22",2890992,108459
36003,"2024-04-11 19:28:59",2966761,224723
36112,"2024-04-02 19:36:06",3183913,107298
35182,"2024-04-05 17:00:06",3198151,145255
488,"2024-03-21 06:54:21",3321255,185719
332,"2024-03-06 12:01:24",3415221,266025
35881,"2024-04-07 14:25:06",3541583,323926
333,"2024-02-29 11:51:55",3671687,249051
35735,"2024-04-05 14:46:58",3706283,156271
35408,"2024-03-30 11:21:41",3987205,68433
36549,"2024-04-06 13:45:33",5334017,277178
35755,"2024-04-08 13:31:00",5385789,261889
1003,"2024-03-17 05:37:16",5661441,469198
35213,"2024-04-04 18:37:50",5745830,486408
1914,"2024-03-21 16:50:00",5934751,372256
486,"2024-03-23 09:03:00",5970764,171710
1347,"2024-03-25 11:00:02",6895920,505736
926,"2024-03-22 19:00:28",6910761,279093
36861,"2024-04-12 01:24:50",7182849,365152
35754,"2024-04-07 14:14:59",7274668,486041
502,"2024-03-17 19:05:26",7636596,320707
1142,"2024-03-13 22:38:22",8731580,323840
1887,"2024-03-24 03:35:00",8941136,None
36084,"2024-04-04 12:16:49",9108036,331144
35780,"2024-04-09 04:17:04",9507054,541192
400,"2024-03-21 08:03:50",9824450,692032
36252,"2024-03-19 17:39:06",9972501,512168
1208,"2024-03-11 13:11:56",10282146,546373
1868,"2024-03-14 08:23:20",10594299,198816
1839,"2024-03-21 11:40:39",18444105,1381646
1369,"2024-03-26 11:34:01",22339606,938080
35907,"2024-04-05 10:50:26",24778935,1645050
355,"2024-03-14 16:44:41",24857229,1272176
364,"2024-03-26 16:00:04",29625172,1354577
35904,"2024-03-27 09:56:11",64206853,1141839
34147,"2024-04-04 09:00:03",104677,16210
33743,"2024-04-04 12:31:47",105130,11856
34911,"2024-04-15 10:00:07",128206,14085
34205,"2024-04-04 11:00:43",147608,14660
33391,"2024-04-04 13:00:05",203536,25243
33088,"2024-04-03 13:05:31",207096,22097
34139,"2024-04-03 16:58:02",216454,37064
35583,"2024-04-12 23:41:52",218457,9652
1309,"2024-03-31 15:02:17",223732,None
1044,"2024-03-27 15:25:12",225135,7996
34222,"2024-04-02 16:39:09",240045,19183
34186,"2024-04-03 05:03:01",248619,8474
484,"2024-04-01 14:36:29",259022,20343
34553,"2024-04-02 16:41:46",296115,31034
35562,"2024-04-13 15:40:18",318839,44642
33751,"2024-04-03 13:06:07",344867,8985
35324,"2024-04-14 11:05:00",346055,31371
34163,"2024-04-03 06:30:18",356746,26867
36443,"2024-04-11 17:38:56",358066,12521
1288,"2024-03-18 09:00:13",366123,11483
33086,"2024-04-03 14:00:17",402497,27069
492,"2024-03-13 16:26:54",420805,22947
36590,"2024-04-08 23:29:48",515662,59487
33775,"2024-03-27 11:57:06",549847,51132
33110,"2024-04-03 08:30:33",568791,89657
34735,"2024-04-04 12:02:00",633126,31482
34779,"2024-04-02 21:01:21",667821,74620
35435,"2024-04-09 19:05:54",682663,60567
606,"2024-03-26 05:31:28",693563,2059
35305,"2024-04-07 21:06:39",739391,31057
34984,"2024-04-02 11:03:19",745878,41489
803,"2024-03-18 09:00:46",783970,21181
93,"2024-04-01 11:39:16",784918,77457
1010,"2024-03-27 12:10:55",788326,45940
120,"2024-04-01 16:37:48",817841,150137
551,"2024-03-19 12:27:55",830020,67327
34919,"2024-04-14 11:30:00",844228,119721
34131,"2024-03-31 12:02:00",853319,33873
33430,"2024-03-31 09:24:37",861187,16476
34375,"2024-04-02 21:18:25",869399,91967
34788,"2024-04-01 10:30:09",961900,117081
799,"2024-03-27 16:32:37",997243,38911
36385,"2024-04-09 17:18:41",1001594,35500
35563,"2024-04-05 07:05:57",1077574,78270
1206,"2024-03-26 15:42:36",1090296,72140
1906,"2024-04-01 05:45:35",1138705,117635
36185,"2024-04-05 14:43:04",1156296,53690
34820,"2024-04-01 08:00:32",1192673,79826
36768,"2024-04-14 13:15:02",1200978,147718
1219,"2024-03-26 08:00:32",1206971,54283
516,"2024-03-07 02:00:19",1252946,40364
1190,"2024-03-26 14:00:13",1304307,51217
604,"2024-03-25 06:46:49",1307363,83362
34382,"2024-04-01 16:32:35",1398995,79440
36872,"2024-04-08 09:43:53",1402715,159482
36085,"2024-04-12 08:49:38",1405593,110508
1267,"2024-03-22 20:19:23",1439403,127433
35316,"2024-04-10 12:00:07",1509476,49261
1387,"2024-03-30 13:00:14",1578464,89499
35986,"2024-04-08 10:00:38",1663536,162319
990,"2024-03-19 19:15:00",1718173,124593
784,"2024-04-01 23:36:06",1757965,124441
35553,"2024-04-09 17:08:37",1904611,175252
34299,"2024-04-02 15:15:01",1935063,220853
36106,"2024-04-08 13:15:00",1987013,186022
1230,"2024-03-28 10:00:00",1994002,150306
35261,"2024-04-04 21:55:10",1996957,138842
36357,"2024-04-05 16:30:03",2041467,65808
35844,"2024-04-02 12:59:06",2077567,98526
35808,"2024-04-12 10:30:09",2119100,181095
879,"2024-03-24 07:53:25",2162072,136742
36875,"2024-04-09 10:30:08",2185071,184890
35798,"2024-04-10 13:58:39",2243714,162617
36061,"2024-04-11 10:00:16",2279231,77123
1584,"2024-03-29 11:35:07",2316120,221425
520,"2024-03-25 10:00:26",2525370,62766
36639,"2024-04-09 10:00:38",2533745,248709
36612,"2024-03-22 14:45:01",2754700,72276
1463,"2024-03-23 11:23:09",2771641,179772
1453,"2024-04-01 06:50:52",2869041,180037
33318,"2024-03-30 10:07:27",2919906,147908
1268,"2024-03-12 12:54:44",3017833,210478
774,"2024-03-20 17:25:37",3176943,147035
34612,"2024-03-21 07:25:17",3231633,43161
1153,"2024-03-16 13:00:03",3267894,59360
1879,"2024-03-23 13:25:53",3305946,86211
35209,"2024-04-08 09:03:00",3435841,268631
35762,"2024-04-09 21:19:30",3453731,243027
35255,"2024-04-07 16:00:10",3458412,273040
35800,"2024-04-10 14:00:05",3606528,163706
35150,"2024-04-12 15:07:41",3692361,338160
36838,"2024-04-09 07:07:46",3702769,288032
35846,"2024-04-07 23:02:22",3737301,304649
35288,"2024-04-04 11:00:42",3887384,224473
35734,"2024-04-12 15:23:13",3908090,287659
35534,"2024-03-31 09:11:10",3946338,119002
36147,"2024-03-29 22:41:57",3951903,135406
35192,"2024-04-06 09:00:11",4043355,190032
404,"2024-03-28 07:23:56",4454906,413385
1371,"2024-03-28 18:27:06",4487917,239908
35354,"2024-04-02 13:07:02",4524770,135789
1829,"2024-03-25 12:03:00",4591986,150416
733,"2024-03-25 16:00:38",4592387,114981
753,"2024-03-23 13:25:51",4594994,202726
1143,"2024-03-19 08:45:14",4659218,203096
35802,"2024-04-10 10:00:11",4735752,234297
412,"2024-03-26 23:01:23",4941371,229188
729,"2024-03-29 17:03:00",5336449,265687
36266,"2024-04-09 09:58:52",5453513,242056
34257,"2024-04-03 13:58:37",5466664,278023
35347,"2024-04-05 13:52:40",5471719,271503
34650,"2024-03-19 12:41:38",5951287,195784
35908,"2024-03-26 06:07:38",6271759,215249
1745,"2024-03-29 12:00:25",6454631,467409
518,"2024-03-19 12:12:00",6691315,408909
35311,"2024-04-06 09:03:00",6728632,267655
1186,"2024-03-15 09:24:03",7068610,312222
36589,"2024-03-26 02:11:11",7191474,401670
35943,"2024-04-06 17:22:35",7478906,331730
35381,"2024-03-26 18:21:38",7786796,214380
35728,"2024-04-09 15:57:59",7991325,323208
1245,"2024-03-08 07:03:00",8127335,386257
35249,"2024-03-19 10:37:54",8504860,592607
35909,"2024-03-30 21:11:38",8664251,433015
35169,"2024-04-04 21:00:21",10932964,499579
1780,"2024-03-30 00:48:14",11784344,705979
1739,"2024-03-25 12:00:11",12438575,954768
35217,"2024-04-04 11:00:23",12504013,457957
369,"2024-03-22 12:05:32",14250566,778200
1779,"2024-03-04 20:45:01",14277364,601107
36646,"2024-03-27 12:00:05",14873911,760539
1849,"2024-03-18 10:22:32",15581773,794736
1382,"2024-03-24 10:00:41",15624115,728938
514,"2024-03-22 02:30:29",18807439,701714
418,"2024-03-15 12:13:35",20753394,1214823
432,"2024-03-17 20:03:44",20957549,1415757
35212,"2024-04-06 09:25:14",58792009,1930362
36603,"2024-03-28 08:13:27",60572930,None
35612,"2024-04-15 15:15:11",16083,2642
34906,"2024-04-15 12:00:19",45164,8799
35677,"2024-04-14 08:44:38",48989,4231
33044,"2024-04-04 19:30:02",59813,6723
33054,"2024-04-04 12:00:14",76396,14107
33039,"2024-04-04 20:00:00",79447,17901
34977,"2024-04-14 09:00:20",101897,13113
33033,"2024-04-04 12:00:05",120351,16085
36673,"2024-04-14 11:51:43",125395,None
34900,"2024-04-15 13:04:08",125861,25212
33029,"2024-04-04 14:12:11",127194,12587
36234,"2024-04-03 07:00:31",129882,5740
90,"2024-04-02 09:11:32",140545,15054
153,"2024-04-01 09:00:36",146783,27923
133,"2024-04-01 20:54:07",149317,11931
33103,"2024-04-03 12:28:54",158518,18415
33067,"2024-04-04 09:00:52",162019,6801
33179,"2024-04-03 11:01:00",169464,23004
34560,"2024-04-03 17:30:03",171354,14087
19,"2024-03-30 14:03:47",176912,21749
34902,"2024-04-15 07:00:45",177871,21426
91,"2024-04-02 12:30:02",189098,15551
33753,"2024-04-02 09:00:26",191252,13340
808,"2024-04-01 18:11:10",200880,27898
33083,"2024-04-03 14:48:27",204774,13662
33047,"2024-04-04 13:00:27",207990,37729
35579,"2024-04-13 12:08:37",228421,23809
36376,"2024-04-14 16:35:42",236220,12107
35564,"2024-04-10 04:05:24",239898,21053
77,"2024-04-02 10:26:40",254510,27244
33099,"2024-04-03 08:34:16",271976,23076
34545,"2024-04-02 19:40:38",291039,39232
34880,"2024-04-14 16:15:57",296113,19251
35484,"2024-04-09 06:32:46",298461,11589
35442,"2024-04-12 14:15:15",304683,27039
955,"2024-04-01 13:21:29",304976,33382
555,"2024-03-30 13:53:19",305403,11824
33930,"2024-04-04 11:30:20",306119,38434
33062,"2024-04-02 08:15:08",307834,8638
33021,"2024-04-04 08:34:32",310034,41724
33077,"2024-04-03 12:00:10",316753,47983
780,"2024-04-01 12:01:07",318423,24338
34888,"2024-04-15 00:55:11",319590,35062
33438,"2024-04-02 00:38:56",342317,42329
33473,"2024-04-04 10:32:26",342639,37132
33013,"2024-04-04 13:15:01",345486,23006
111,"2024-04-02 08:00:44",345748,40489
34929,"2024-04-14 08:52:42",351704,38778
36356,"2024-04-13 16:16:37",367387,51916
34964,"2024-04-14 13:00:01",369266,55120
33018,"2024-04-04 13:00:23",375615,98671
1291,"2024-03-27 16:22:00",378307,12843
36608,"2024-04-12 18:00:21",378382,50872
34187,"2024-04-01 15:00:05",386575,16232
796,"2024-03-29 18:31:56",390857,24730
34107,"2024-04-03 11:35:41",392504,49655
35312,"2024-04-02 17:45:02",403147,15021
36013,"2024-04-15 10:22:01",414716,39395
34533,"2024-04-02 18:00:30",415100,36306
36361,"2024-04-08 11:19:42",415882,26268
35374,"2024-04-09 17:24:09",424712,15953
163,"2024-04-01 10:12:26",427381,62661
35499,"2024-04-09 14:14:02",429575,39066
89,"2024-04-01 21:05:52",434399,47768
415,"2024-04-02 11:30:13",450172,82908
36627,"2024-04-12 16:01:11",456008,51673
35289,"2024-04-14 11:34:27",456222,61871
33337,"2024-04-03 08:00:16",460447,45508
97,"2024-04-02 06:26:54",469184,34861
829,"2024-03-12 12:47:20",470207,19772
36410,"2024-04-07 20:00:14",474108,22840
34431,"2024-04-03 13:00:03",474379,71108
36445,"2024-04-10 11:15:00",474955,23577
202,"2024-03-31 10:13:38",488394,56531
34947,"2024-04-13 22:27:30",491938,65938
33490,"2024-04-03 17:51:58",505824,49996
578,"2024-04-01 12:34:57",505998,20566
34033,"2024-04-01 12:00:24",508884,81641
36479,"2024-04-06 11:30:00",510741,7229
468,"2024-04-01 08:00:46",514072,41367
35397,"2024-04-14 11:00:16",515966,17000
816,"2024-03-30 14:53:05",516403,29938
76,"2024-04-02 06:00:00",521393,63784
968,"2024-03-28 22:17:17",545052,26930
35219,"2024-04-14 10:34:52",557694,31836
36580,"2024-04-14 10:00:30",613251,63619
36666,"2024-04-12 12:39:30",616226,53548
35191,"2024-04-14 09:00:33",628352,57355
35459,"2024-04-10 06:49:45",629107,25266
33387,"2024-04-02 16:15:50",630368,18236
35402,"2024-04-07 19:53:12",637085,30666
35678,"2024-04-08 00:00:21",643299,22142
35393,"2024-04-11 13:22:24",650589,60719
35905,"2024-04-08 18:50:19",659671,47137
35554,"2024-04-11 20:00:12",660504,45085
34421,"2024-04-02 13:30:09",670542,77881
1478,"2024-03-31 12:00:40",707909,94591
1066,"2024-03-20 12:00:19",721834,13526
35438,"2024-04-03 11:50:13",722870,40255
35478,"2024-04-07 12:00:43",741224,61480
1079,"2024-03-14 20:33:45",741947,17158
33014,"2024-04-04 06:00:15",755878,91547
35340,"2024-04-10 14:42:18",757128,123888
747,"2024-04-01 00:00:00",758298,None
35175,"2024-04-13 12:00:02",770311,72767
33435,"2024-04-02 07:52:13",790250,50951
35483,"2024-04-09 10:05:57",790770,22328
35325,"2024-04-11 20:00:00",793056,85236
35232,"2024-04-09 12:24:07",794182,37563
935,"2024-04-01 13:16:21",803415,77398
36363,"2024-04-08 21:15:01",804180,23610
434,"2024-03-29 12:00:40",807878,89683
34337,"2024-04-02 14:45:00",813889,66501
34997,"2024-04-05 10:19:22",818339,35423
33361,"2024-04-01 18:00:16",837534,38608
529,"2024-03-29 11:00:30",843902,58818
1097,"2024-03-19 18:17:14",844276,44335
470,"2024-03-31 06:00:04",849524,78762
33865,"2024-04-03 13:00:17",857060,48241
34972,"2024-04-13 16:00:02",863931,90216
35225,"2024-04-11 11:30:01",869660,103008
34910,"2024-04-14 06:00:49",885799,88540
33030,"2024-04-03 16:15:00",887252,118820
1240,"2024-03-29 11:30:07",888337,62298
34782,"2024-04-03 16:24:36",914252,75423
36309,"2024-04-14 15:15:00",915538,97711
1784,"2024-04-01 14:00:22",917550,101786
1318,"2024-03-23 19:15:28",941119,106742
232,"2024-03-15 16:25:44",953714,68066
1700,"2024-03-27 16:30:04",959656,68826
534,"2024-03-26 17:00:02",966785,36211
35510,"2024-04-02 09:01:00",989590,44686
1012,"2024-03-17 20:59:42",997158,28222
36480,"2024-04-02 20:13:44",999885,66922
35220,"2024-04-11 18:55:34",1012422,74519
36197,"2024-04-07 18:00:16",1020539,90424
35951,"2024-04-13 11:30:01",1036724,147085
33348,"2024-04-02 12:30:05",1037443,118084
36779,"2024-04-14 13:21:33",1040875,121135
161,"2024-03-31 15:14:10",1049625,97454
35505,"2024-03-27 13:23:05",1054291,111402
34828,"2024-03-29 20:44:41",1058769,129760
1631,"2024-03-28 18:16:30",1067030,111579
36014,"2024-04-11 20:55:26",1070336,78449
35286,"2024-04-09 12:45:00",1077513,47519
70,"2024-04-02 11:00:00",1077846,191432
36670,"2024-04-07 12:00:37",1082861,105602
341,"2024-02-29 14:42:15",1102799,50392
35308,"2024-04-08 13:29:28",1117451,50218
196,"2024-03-27 09:48:54",1132733,87152
33682,"2024-03-27 15:00:29",1135157,60352
36555,"2024-04-10 10:00:39",1141624,109573
34358,"2024-03-31 13:00:13",1151671,56383
36258,"2024-04-03 11:30:15",1158092,44929
33463,"2024-03-27 16:00:14",1187342,64885
36391,"2024-04-09 16:00:28",1189438,36931
1712,"2024-03-29 12:08:13",1200611,131955
36640,"2024-04-03 15:30:01",1206433,28377
34877,"2024-04-14 17:20:06",1227950,191086
35333,"2024-04-07 10:45:00",1273507,79519
34690,"2024-04-02 07:20:00",1275836,116045
426,"2024-03-29 17:09:33",1286820,None
34968,"2024-04-13 06:55:07",1287427,109960
36164,"2024-04-08 01:06:30",1302310,115512
1183,"2024-03-25 13:00:14",1385611,69692
1841,"2024-03-29 15:49:22",1388417,122117
1352,"2024-03-31 11:30:07",1393261,222644
36009,"2024-04-09 16:00:07",1401782,94052
1237,"2024-03-26 19:19:13",1402624,104529
461,"2024-03-25 18:11:04",1403041,137453
36515,"2024-04-12 15:00:12",1405713,169581
36658,"2024-04-05 13:00:32",1426483,120140
36783,"2024-04-08 21:00:26",1428362,50209
